Provider Name,Address 1,Address 2,City,State,Zip,Public Phone,Latitude,Longitude,Geopoint,Last Report Date,Is PAP Site,Prescribing Services Available,Appointment URL,Home Delivery,Is ICATT Site,Has USG Product,Has Commercial Product,Has Paxlovid,Has Commercial Paxlovid,Has USG Paxlovid,Has Lagevrio,Has Commercial Lagevrio,Has USG Lagevrio,Has Veklury,Has Oseltamivir Generic,Has Oseltamivir Suspension,Has Oseltamivir Tamiflu,Has Baloxavir,Has Zanamivir,Has Peramivir,Grantee Code,Is Flu,Is COVID-19
FORT MYERS PRESCRIPTION SHOP,13195 METRO PKWY,SUITE 3,FORT MYERS,FL,33966,,26.551018,-81.852019,POINT (-81.852019 26.551018),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
ISLAND FAMILY PHARMACY,600 PLANTATION ISLAND DR S UNIT 3,,ST AUGUSTINE,FL,32080,,29.86223,-81.292702,POINT (-81.292702 29.86223),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
CVS PHARMACY #00280,2527 ALOMA AVENUE,,WINTER PARK,FL,32792,407-678-5151,28.602396,-81.318491,POINT (-81.318491 28.602396),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #00367,3580 N FEDERAL HWY,,LIGHTHOUSE POINT,FL,33064,954-943-3244,26.274527,-80.100158,POINT (-80.100158 26.274527),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #00410,2150 E COMMERCIAL BLVD,,FT LAUDERDALE,FL,33334,,26.188844,-80.116373,POINT (-80.116373 26.188844),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CV1,FALSE,TRUE
WALGREENS #6860,3405 LITHIA PINECREST RD,,VALRICO,FL,33596,,27.893235,-82.242563,POINT (-82.242563 27.893235),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
CVS PHARMACY #00508,1205 W VINE ST,,KISSIMMEE,FL,34741,407-847-5174,28.305091,-81.416565,POINT (-81.416565 28.305091),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #00554,690 NW 57TH AVENUE,,MIAMI,FL,33126,305-264-3485,25.777516,-80.288846,POINT (-80.288846 25.777516),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #00584,1706 US HWY 1,,VERO BEACH,FL,32960,772-567-7136,27.63286,-80.388105,POINT (-80.388105 27.63286),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #00591,8695 CORAL WAY,,MIAMI,FL,33155,305-264-4811,25.748196,-80.334811,POINT (-80.334811 25.748196),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #00866,9031 SW 107TH AVE,,MIAMI,FL,33176,305-274-6776,25.684759,-80.366806,POINT (-80.366806 25.684759),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #00981,3501 W DAVIE BLVD,,FORT LAUDERDALE,FL,33312,954-583-9195,26.10480125,-80.19738525,POINT (-80.19738525 26.10480125),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #01114,4475 SAN JUAN AVE,,JACKSONVILLE,FL,32210,904-389-0314,30.282749,-81.719738,POINT (-81.719738 30.282749),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #01256,1300 APALACHEE PKWY,,TALLAHASSEE,FL,32301,850-877-5168,30.43774,-84.26122,POINT (-84.26122 30.43774),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #01314,1201 E COLONIAL DR,,ORLANDO,FL,32803,407-894-1521,28.553359,-81.364128,POINT (-81.364128 28.553359),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #01318,1596 HWY A1A,,SATELLITE BEACH,FL,32937,321-773-7611,28.165258,-80.588193,POINT (-80.588193 28.165258),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #01815,4354 NW 23RD AVE,,GAINESVILLE,FL,32606-6541,352-376-4565,29.674475,-82.389509,POINT (-82.389509 29.674475),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,CV1,TRUE,TRUE
WALMART PHARMACY 10-5301,4375 BELVEDERE ROAD,,WEST PALM BEACH,FL,33406,,26.69363,-80.109223,POINT (-80.109223 26.69363),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
WALGREENS #7109,3600 WINTER GARDEN VINELAND RD,,WINTER GARDEN,FL,34787-5482,,28.505338,-81.587661,POINT (-81.587661 28.505338),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #2224,4747 SW COLLEGE RD,,OCALA,FL,34474-5719,,29.137364,-82.199045,POINT (-82.199045 29.137364),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
CVS PHARMACY #05919,6900 N UNIVERSITY DRIVE,,TAMARAC,FL,33321,,26.207837,-80.251727,POINT (-80.251727 26.207837),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CV1,FALSE,TRUE
JACKSON PACE PHARMACY,2256 W NINE MILE RD,,PENSACOLA,FL,32534,,30.532719,-87.27546,POINT (-87.27546 30.532719),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CVS PHARMACY #03001,467 MANDALAY AVE,,CLEARWATER BEACH,FL,33767,727-447-6429,27.980918,-82.82684,POINT (-82.82684 27.980918),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
WALGREENS #6181,5475 MURRELL RD,,ROCKLEDGE,FL,32955-6665,,28.266062,-80.71743,POINT (-80.71743 28.266062),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
CVS PHARMACY #16192,8401 S TAMIAMI TRL,,SARASOTA,FL,34238,941-921-6893,27.228395,-82.492547,POINT (-82.492547 27.228395),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #17036,4795 W IRLO BRONSON MEMORIAL HWY,,KISSIMMEE,FL,34746,407-594-0030,28.332053,-81.47117,POINT (-81.47117 28.332053),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #17052,8455 N WICKHAM RD,,MELBOURNE,FL,32940,321-752-1870,28.227748,-80.71996,POINT (-80.71996 28.227748),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
PUBLIX PHARMACY #1106,13450 SUMMERPORT VILLAGE PKWY,,WINDERMERE,FL,34786,,28.476493,-81.583801,POINT (-81.583801 28.476493),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PX1,FALSE,TRUE
PUBLIX PHARMACY #1020,5127 US 19 SOUTH,,NEW PORT RICHEY,FL,34652,,28.234054,-82.730602,POINT (-82.730602 28.234054),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PX1,FALSE,TRUE
PUBLIX PHARMACY #1017,14641 BISCAYNE BLVD,,NORTH MIAMI BEACH,FL,33181,,25.911435,-80.15571,POINT (-80.15571 25.911435),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PX1,FALSE,TRUE
CVS PHARMACY #01055,2090 S HWY 29,,CANTONMENT,FL,32533,,30.570696,-87.290223,POINT (-87.290223 30.570696),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CV1,FALSE,TRUE
PUBLIX PHARMACY #1109,5855 WEST OAKLAND PARK BLVD,,LAUDERHILL,FL,33313,,26.166152,-80.230167,POINT (-80.230167 26.166152),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PX1,FALSE,TRUE
PUBLIX PHARMACY #1097,1940 CORDOVA ROAD,,FT LAUDERDALE,FL,33316,,26.09716,-80.130129,POINT (-80.130129 26.09716),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PX1,FALSE,TRUE
PUBLIX PHARMACY #1094,1415 EAST SUNRISE BLVD,,FT LAUDERDALE,FL,33304,,26.138394,-80.129287,POINT (-80.129287 26.138394),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PX1,FALSE,TRUE
PUBLIX PHARMACY #1088,8975 RACE TRACK ROAD,,TAMPA,FL,33635,,28.035739,-82.646664,POINT (-82.646664 28.035739),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PX1,FALSE,TRUE
LINCOURT PHARMACY,501 S LINCOLN AVE,STE 10R,CLEARWATER,FL,33756,,27.960461,-82.785508,POINT (-82.785508 27.960461),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FLA,FALSE,TRUE
UNIVERSITY PHARMACY OF CORAL GABLES,217 VALENCIA AVE,,CORAL GABLES,FL,33134,,25.748067,-80.259134,POINT (-80.259134 25.748067),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CHEEK PHARMACY,16734 SE 19 HWY,,CROSS CITY,FL,32628-5020,,29.632651,-83.123569,POINT (-83.123569 29.632651),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
LIMESTONE DRUG,200 W MARKET ST,,ATHENS,AL,35611-0709,,34.803594,-86.971161,POINT (-86.971161 34.803594),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CVS PHARMACY #07225,5905 US HIGHWAY 301 SOUTH,,RIVERVIEW,FL,33578,,27.894429,-82.339531,POINT (-82.339531 27.894429),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CV1,FALSE,TRUE
STEVES PHARMACY,636 MASON AVE,,DAYTONA BEACH,FL,32117-4891,,29.223926,-81.038174,POINT (-81.038174 29.223926),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
GULFSTREAM PHARMACY,4998 N OCEAN BLVD,,BOYNTON BEACH,FL,33435-7341,,26.48064,-80.06032,POINT (-80.06032 26.48064),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
SOUTH COUNTY MENTAL HEALTH CENTER,16158 S MILITARY TRL,,DELRAY BEACH,FL,33484,,26.436875,-80.121427,POINT (-80.121427 26.436875),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
WALGREENS #7819,7085 COUNTY ROAD 46A,,LAKE MARY,FL,32746-4701,,28.785758,-81.358661,POINT (-81.358661 28.785758),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
CVS PHARMACY #06014,1696 FISKE BLVD,,ROCKLEDGE,FL,32955,,28.331282,-80.742181,POINT (-80.742181 28.331282),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CV1,FALSE,TRUE
"WAAS DRUG STORE, INC",1551 S 14TH ST,STE 1,FERNANDINA BEACH,FL,32034-3936,,30.650058,-81.455058,POINT (-81.455058 30.650058),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
PROPST DISCOUNT DRUGS,717 PRATT AVE NE,,HUNTSVILLE,AL,35801,,34.739034,-86.575868,POINT (-86.575868 34.739034),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
THE MEDICINE SHOPPE PHARMACY 1850,1555 EAST BAY DRIVE,,LARGO,FL,33771,,27.916134,-82.771814,POINT (-82.771814 27.916134),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
GUARDIAN PHARMACY OF SOUTHEAST FLORIDA,6100 BROKEN SOUND PKWY NW,STE 1,BOCA RATON,FL,33487-2790,,26.404969,-80.114973,POINT (-80.114973 26.404969),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MH1,FALSE,TRUE
CVS PHARMACY #07980,121 WEST MACCLENNY AVENUE,,MACCLENNY,FL,32063,904-259-6380,30.282662,-82.124303,POINT (-82.124303 30.282662),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #07958,3644 COOLIDGE COURT,,TALLAHASSEE,FL,32311,850-219-6370,30.401869,-84.23389,POINT (-84.23389 30.401869),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
WALGREENS #6403,199 WESTON RD,,WESTON,FL,33326-1143,,26.120029,-80.362786,POINT (-80.362786 26.120029),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
GUARDIAN PHARMACY OF JACKSONVILLE,8001 BELFORT PKWY STE 160,,JACKSONVILLE,FL,32256-6966,,30.242904,-81.577307,POINT (-81.577307 30.242904),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MH1,FALSE,TRUE
CVS PHARMACY #07891,8954 LANTANA ROAD,,LAKE WORTH,FL,33467,561-434-4776,26.591535,-80.188509,POINT (-80.188509 26.591535),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
KINGS DISCOUNT DRUG,1242 MAIN ST,,CHIPLEY,FL,32428,,30.765619,-85.541543,POINT (-85.541543 30.765619),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CP1,FALSE,TRUE
CVS PHARMACY #07886,260 US HIGHWAY 1,,TEQUESTA,FL,33469,,26.958355,-80.085469,POINT (-80.085469 26.958355),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CV1,FALSE,TRUE
CVS PHARMACY #07113,60 SOUTH HOLIDAY ROAD,,MIRAMAR BEACH,FL,32550,850-269-7780,30.384287,-86.380918,POINT (-86.380918 30.384287),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
FARMACIA CARDENAS,2030 PALM AVE,,HIALEAH,FL,33010-2620,,25.840238,-80.282236,POINT (-80.282236 25.840238),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
NAVARRO DISCOUNT PHARMACY #10707,14491 SW 42ND ST,,MIAMI,FL,33175,305-514-0299,25.729165,-80.429325,POINT (-80.429325 25.729165),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
ELY'S PHARMACY,15126 SW 56 ST,,MIAMI,FL,33185,,25.712874,-80.438254,POINT (-80.438254 25.712874),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
G & H PHARMACY,8091 66TH ST N,,PINELLAS PARK,FL,33781,,27.845547,-82.728144,POINT (-82.728144 27.845547),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CVS PHARMACY #07993,2998 SOUTH JOG ROAD,,GREENACRES,FL,33467,561-434-4580,26.631508,-80.145555,POINT (-80.145555 26.631508),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
PARK SHORE PHARMACON,600 ANSIN BLVD,,HALLANDALE BEACH,FL,33009-2118,,25.992214,-80.16477,POINT (-80.16477 25.992214),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FLA,FALSE,TRUE
RX MEDS PHARMACY,2751 N HIAWASSEE RD,,ORLANDO,FL,32818,,28.580236,-81.474637,POINT (-81.474637 28.580236),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
CVS PHARMACY #07219,277 W SR 436,,ALTAMONTE SPRINGS,FL,32714,407-389-6025,28.662044,-81.389777,POINT (-81.389777 28.662044),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
DURHAM PHARMACY,44984 HIGHWAY 17,,VERNON,AL,35592,,33.761856,-88.107858,POINT (-88.107858 33.761856),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA,FALSE,TRUE
PUBLIX PHARMACY #1029,3060 NE 41ST TERRACE,,HOMESTEAD,FL,33033,,25.49817,-80.414547,POINT (-80.414547 25.49817),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PX1,FALSE,TRUE
PUBLIX PHARMACY #1111,2755 SW 91ST STREET,,GAINESVILLE,FL,32607,,29.629281,-82.436366,POINT (-82.436366 29.629281),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PX1,FALSE,TRUE
OSSI'S APOTHECARY,9852 BAYMEADOWS RD,,JACKSONVILLE,FL,32256-7962,,30.21897,-81.55549,POINT (-81.55549 30.21897),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CVS PHARMACY #17089,3700 BRADFORDVILLE RD,,TALLAHASSEE,FL,32309,850-894-3239,30.561,-84.215015,POINT (-84.215015 30.561),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #17132,1544 N DALE MABRY HWY,,TAMPA,FL,33607,813-262-0245,27.95674,-82.50861,POINT (-82.50861 27.95674),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
